Image,Label
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/749$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/768$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/663$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/674$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/567$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/696$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/227$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/694$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/25$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/509$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/357$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/815$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/395$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/690$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/137$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/258$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/34$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/159$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/63$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/715$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/328$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/175$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/435$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/222$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/530$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/833$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/451$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/615$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/97$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/639$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/356$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/83$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/803$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/432$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/250$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/648$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/109$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/851$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/524$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/771$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/439$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/388$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/453$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/592$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/513$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/76$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/489$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/8$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/603$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/685$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/612$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/590$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/183$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/748$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/730$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/754$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/249$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/248$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/107$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/168$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/503$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/202$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/780$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/132$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/469$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/232$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/314$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/616$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/683$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/539$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/548$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/105$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/406$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/398$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/281$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/400$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/212$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/313$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/372$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/784$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/181$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/158$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/484$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/244$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/866$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/454$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/265$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/859$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/218$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/358$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/386$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/338$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/498$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/807$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/367$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/812$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/64$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/894$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/178$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/301$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/428$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/601$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/430$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/576$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/408$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/602$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/197$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/554$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/268$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/224$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/2$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/698$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/78$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/761$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/923$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/320$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/213$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/686$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/323$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/297$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/371$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/389$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/199$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/103$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/192$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/909$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/111$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/457$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/200$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/184$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/277$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/504$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/201$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/848$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/585$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/102$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/138$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/561$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/173$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/858$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/402$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/362$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/900$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/717$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/3$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/255$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/632$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/732$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/10$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/751$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/697$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/821$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/508$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/525$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/46$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/827$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/226$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/376$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/90$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/452$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/13$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/311$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/468$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/563$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/426$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/38$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/93$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/179$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/117$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/332$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/298$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/172$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/14$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/148$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/520$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/917$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/118$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/759$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/135$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/442$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/191$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/45$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/704$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/596$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/855$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/493$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/920$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/809$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/443$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/462$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/741$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/61$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/655$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/415$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/666$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/122$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/471$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/676$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/643$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/478$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/58$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/714$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/499$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/566$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/7$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/239$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/129$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/379$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/693$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/421$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/390$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/810$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/284$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/847$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/725$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/743$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/695$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/447$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/302$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/77$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/330$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/50$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/305$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/820$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/921$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/728$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/259$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/817$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/412$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/150$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/534$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/48$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/422$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/907$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/26$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/373$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/296$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/573$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/927$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/496$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/610$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/799$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/710$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/568$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/804$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/794$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/597$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/207$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/906$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/791$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/765$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/553$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/392$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/581$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/476$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/595$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/482$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/70$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/361$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/528$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/901$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/681$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/104$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/611$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/256$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/36$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/198$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/708$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/869$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/187$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/366$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/318$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/414$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/269$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/816$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/642$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/910$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/329$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/237$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/526$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/19$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/537$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/506$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/620$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/793$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/584$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/368$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/675$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/819$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/613$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/834$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/79$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/391$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/605$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/165$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/726$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/711$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/646$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/81$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/382$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/257$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/746$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/225$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/290$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/822$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/28$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/724$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/450$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/825$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/152$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/863$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/203$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/729$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/27$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/483$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/556$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/654$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/57$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/206$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/733$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/672$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/73$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/260$true.png,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/463$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/271$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/370$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/182$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/692$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/286$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/380$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/387$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/404$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/459$true.jpg,DS true
/home/bruno/Desktop/VISIOPE/Stacked Data/DS true/236$true.jpg,DS true
